caseid,task,user,end_timestamp,start_timestamp
request for payment 182360,Payment Handled,SYSTEM,2018-11-15 17:22:20+00:00,2018-11-15 16:31:20+00:00
request for payment 173095,Payment Handled,SYSTEM,2018-11-15 17:25:20+00:00,2018-11-15 16:31:20+00:00
request for payment 173738,Payment Handled,SYSTEM,2018-11-15 17:22:20+00:00,2018-11-15 16:31:20+00:00
request for payment 183361,Payment Handled,SYSTEM,2018-11-15 17:24:20+00:00,2018-11-15 16:31:20+00:00
request for payment 172130,Payment Handled,SYSTEM,2018-11-15 17:22:20+00:00,2018-11-15 16:31:20+00:00
request for payment 174730,Payment Handled,SYSTEM,2018-11-15 17:24:20+00:00,2018-11-15 16:31:20+00:00
request for payment 183275,Payment Handled,SYSTEM,2018-11-15 17:14:20+00:00,2018-11-15 16:31:20+00:00
request for payment 175104,Payment Handled,SYSTEM,2018-11-15 17:20:20+00:00,2018-11-15 16:31:20+00:00
request for payment 172735,Payment Handled,SYSTEM,2018-11-15 17:28:20+00:00,2018-11-15 16:31:20+00:00
request for payment 173542,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-11-15 19:36:43+00:00,2018-11-15 18:58:43+00:00
request for payment 177401,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-11-16 05:01:55+00:00,2018-11-16 04:15:55+00:00
request for payment 175136,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-11-16 05:22:52+00:00,2018-11-16 04:49:52+00:00
request for payment 173523,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-11-16 07:55:37+00:00,2018-11-16 07:13:37+00:00
request for payment 173523,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-11-16 08:07:42+00:00,2018-11-16 07:13:42+00:00
request for payment 173028,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-11-16 08:44:23+00:00,2018-11-16 07:44:23+00:00
request for payment 183787,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-11-16 09:04:19+00:00,2018-11-16 08:18:19+00:00
request for payment 183787,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-11-16 08:51:46+00:00,2018-11-16 08:19:46+00:00
request for payment 173542,Request Payment,SYSTEM,2018-11-16 09:03:12+00:00,2018-11-16 08:23:12+00:00
request for payment 173028,Request Payment,SYSTEM,2018-11-16 09:21:42+00:00,2018-11-16 08:34:42+00:00
request for payment 177401,Request Payment,SYSTEM,2018-11-16 09:35:43+00:00,2018-11-16 08:38:43+00:00
request for payment 173033,Request Payment,SYSTEM,2018-11-16 09:29:20+00:00,2018-11-16 08:43:20+00:00
request for payment 183697,Request Payment,SYSTEM,2018-11-16 09:46:52+00:00,2018-11-16 08:51:52+00:00
request for payment 184342,Request Payment,SYSTEM,2018-11-16 09:35:20+00:00,2018-11-16 08:53:20+00:00
request for payment 175136,Request Payment,SYSTEM,2018-11-16 09:46:37+00:00,2018-11-16 09:14:37+00:00
request for payment 184361,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-11-16 10:05:51+00:00,2018-11-16 09:21:51+00:00
request for payment 184361,Request For Payment REJECTED by ADMINISTRATION,STAFF MEMBER,2018-11-16 10:06:56+00:00,2018-11-16 09:21:56+00:00
request for payment 184365,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-11-16 10:04:11+00:00,2018-11-16 09:25:11+00:00
request for payment 184365,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-11-16 10:11:13+00:00,2018-11-16 09:25:13+00:00
request for payment 184371,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-11-16 10:23:52+00:00,2018-11-16 09:42:52+00:00
request for payment 184376,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-11-16 10:42:26+00:00,2018-11-16 09:43:26+00:00
request for payment 184376,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-11-16 10:34:47+00:00,2018-11-16 09:43:47+00:00
request for payment 184383,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-11-16 10:29:46+00:00,2018-11-16 09:46:46+00:00
request for payment 184383,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-11-16 10:18:20+00:00,2018-11-16 09:47:20+00:00
request for payment 184371,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-11-16 10:22:21+00:00,2018-11-16 09:47:21+00:00
request for payment 184389,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-11-16 11:15:57+00:00,2018-11-16 10:28:57+00:00
request for payment 184389,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-11-16 11:27:07+00:00,2018-11-16 10:29:07+00:00
request for payment 184394,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-11-16 11:39:06+00:00,2018-11-16 10:54:06+00:00
request for payment 184394,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-11-16 11:43:26+00:00,2018-11-16 10:54:26+00:00
request for payment 181765,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018-11-16 11:56:29+00:00,2018-11-16 10:59:29+00:00
request for payment 182096,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-11-16 12:11:19+00:00,2018-11-16 11:19:19+00:00
request for payment 182096,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-11-16 12:15:17+00:00,2018-11-16 11:20:17+00:00
request for payment 182102,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-11-16 12:16:53+00:00,2018-11-16 11:25:53+00:00
request for payment 182102,Request For Payment REJECTED by ADMINISTRATION,STAFF MEMBER,2018-11-16 12:16:00+00:00,2018-11-16 11:26:00+00:00
request for payment 183754,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-11-16 12:36:57+00:00,2018-11-16 11:55:57+00:00
request for payment 184308,Request Payment,SYSTEM,2018-11-16 12:53:47+00:00,2018-11-16 12:04:47+00:00
request for payment 182766,Request Payment,SYSTEM,2018-11-16 13:20:53+00:00,2018-11-16 12:20:53+00:00
request for payment 175098,Request Payment,SYSTEM,2018-11-16 13:12:58+00:00,2018-11-16 12:20:58+00:00
request for payment 183754,Request Payment,SYSTEM,2018-11-16 13:13:00+00:00,2018-11-16 12:21:00+00:00
request for payment 172146,Request Payment,SYSTEM,2018-11-16 12:59:01+00:00,2018-11-16 12:21:01+00:00
request for payment 173559,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-11-16 13:34:59+00:00,2018-11-16 12:35:59+00:00
request for payment 173559,Request For Payment REJECTED by ADMINISTRATION,STAFF MEMBER,2018-11-16 13:31:09+00:00,2018-11-16 12:36:09+00:00
request for payment 183767,Request Payment,SYSTEM,2018-11-16 13:40:57+00:00,2018-11-16 13:03:57+00:00
request for payment 175464,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-11-16 14:56:13+00:00,2018-11-16 14:05:13+00:00
request for payment 175464,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-11-16 14:47:23+00:00,2018-11-16 14:07:23+00:00
request for payment 175469,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-11-16 14:42:44+00:00,2018-11-16 14:09:44+00:00
request for payment 175469,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-11-16 14:44:21+00:00,2018-11-16 14:10:21+00:00
request for payment 184337,Request Payment,SYSTEM,2018-11-16 14:49:39+00:00,2018-11-16 14:15:39+00:00
request for payment 183585,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-11-16 15:03:32+00:00,2018-11-16 14:17:32+00:00
request for payment 183585,Request For Payment REJECTED by ADMINISTRATION,STAFF MEMBER,2018-11-16 15:04:57+00:00,2018-11-16 14:18:57+00:00
request for payment 183593,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-11-16 15:19:14+00:00,2018-11-16 14:24:14+00:00
request for payment 183593,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-11-16 15:15:03+00:00,2018-11-16 14:26:03+00:00
request for payment 184399,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-11-16 15:32:32+00:00,2018-11-16 14:44:32+00:00
request for payment 184399,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-11-16 15:31:21+00:00,2018-11-16 14:45:21+00:00
request for payment 183598,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-11-16 16:20:11+00:00,2018-11-16 15:22:11+00:00
request for payment 183598,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-11-16 16:20:49+00:00,2018-11-16 15:22:49+00:00
request for payment 173523,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-11-16 18:35:07+00:00,2018-11-16 17:59:07+00:00
request for payment 183593,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-11-16 18:48:00+00:00,2018-11-16 18:00:00+00:00
request for payment 183714,Request Payment,SYSTEM,2018-11-16 19:14:50+00:00,2018-11-16 18:17:50+00:00
request for payment 183792,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-11-16 21:59:57+00:00,2018-11-16 21:20:57+00:00
request for payment 183792,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-11-16 22:01:27+00:00,2018-11-16 21:21:27+00:00
request for payment 173523,Request Payment,SYSTEM,2018-11-16 22:34:37+00:00,2018-11-16 21:57:37+00:00
request for payment 173081,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-11-17 00:22:40+00:00,2018-11-16 23:26:40+00:00
request for payment 173081,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-11-17 00:22:47+00:00,2018-11-16 23:26:47+00:00
request for payment 172503,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-11-17 00:57:18+00:00,2018-11-17 00:01:18+00:00
request for payment 172503,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-11-17 01:02:06+00:00,2018-11-17 00:17:06+00:00
request for payment 182106,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-11-17 12:37:33+00:00,2018-11-17 11:53:33+00:00
request for payment 182106,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-11-17 12:44:59+00:00,2018-11-17 11:53:59+00:00
request for payment 182111,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-11-17 14:40:17+00:00,2018-11-17 14:03:17+00:00
request for payment 182111,Request For Payment REJECTED by ADMINISTRATION,STAFF MEMBER,2018-11-17 14:34:26+00:00,2018-11-17 14:03:26+00:00
request for payment 173500,Request Payment,SYSTEM,2018-11-17 15:50:10+00:00,2018-11-17 15:19:10+00:00
request for payment 184084,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-11-17 18:17:03+00:00,2018-11-17 17:45:03+00:00
request for payment 184084,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-11-17 18:43:10+00:00,2018-11-17 17:46:10+00:00
request for payment 183188,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-11-18 12:40:57+00:00,2018-11-18 12:06:57+00:00
request for payment 183188,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-11-18 12:59:02+00:00,2018-11-18 12:07:02+00:00
request for payment 183579,Request Payment,SYSTEM,2018-11-18 12:56:30+00:00,2018-11-18 12:18:30+00:00
request for payment 183573,Request Payment,SYSTEM,2018-11-18 13:14:37+00:00,2018-11-18 12:18:37+00:00
request for payment 173909,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-11-18 17:09:34+00:00,2018-11-18 16:16:34+00:00
request for payment 173909,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-11-18 17:16:39+00:00,2018-11-18 16:16:39+00:00
request for payment 173914,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-11-18 17:32:02+00:00,2018-11-18 16:57:02+00:00
request for payment 173914,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-11-18 17:36:07+00:00,2018-11-18 16:58:07+00:00
request for payment 173919,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-11-18 18:35:47+00:00,2018-11-18 17:39:47+00:00
request for payment 173919,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-11-18 18:32:30+00:00,2018-11-18 17:45:30+00:00
request for payment 184089,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-11-18 19:40:04+00:00,2018-11-18 18:56:04+00:00
request for payment 184089,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-11-18 19:31:06+00:00,2018-11-18 18:56:06+00:00
request for payment 173924,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-11-18 21:51:50+00:00,2018-11-18 20:56:50+00:00
request for payment 173924,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-11-18 21:32:10+00:00,2018-11-18 20:59:10+00:00
request for payment 183294,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-11-19 05:15:27+00:00,2018-11-19 04:15:27+00:00
request for payment 174935,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-11-19 08:55:36+00:00,2018-11-19 08:04:36+00:00
request for payment 174935,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-11-19 08:52:34+00:00,2018-11-19 08:05:34+00:00
request for payment 183725,Request Payment,SYSTEM,2018-11-19 09:05:35+00:00,2018-11-19 08:21:35+00:00
request for payment 173930,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-11-19 09:33:10+00:00,2018-11-19 08:34:10+00:00
request for payment 173930,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-11-19 09:34:48+00:00,2018-11-19 08:38:48+00:00
request for payment 182115,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-11-19 09:27:56+00:00,2018-11-19 08:39:56+00:00
request for payment 182115,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-11-19 09:16:01+00:00,2018-11-19 08:40:01+00:00
request for payment 173935,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-11-19 09:31:16+00:00,2018-11-19 08:45:16+00:00
request for payment 173935,Request For Payment REJECTED by ADMINISTRATION,STAFF MEMBER,2018-11-19 09:44:29+00:00,2018-11-19 08:45:29+00:00
request for payment 173942,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-11-19 10:03:18+00:00,2018-11-19 09:04:18+00:00
request for payment 173942,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-11-19 09:40:28+00:00,2018-11-19 09:04:28+00:00
request for payment 173947,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-11-19 09:36:58+00:00,2018-11-19 09:05:58+00:00
request for payment 173947,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-11-19 10:02:09+00:00,2018-11-19 09:06:09+00:00
request for payment 184404,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-11-19 10:19:03+00:00,2018-11-19 09:42:03+00:00
request for payment 184404,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-11-19 10:17:27+00:00,2018-11-19 09:42:27+00:00
request for payment 184409,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-11-19 10:17:08+00:00,2018-11-19 09:45:08+00:00
request for payment 184409,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-11-19 10:37:15+00:00,2018-11-19 09:45:15+00:00
request for payment 182120,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-11-19 10:47:25+00:00,2018-11-19 10:04:25+00:00
request for payment 182120,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-11-19 10:46:35+00:00,2018-11-19 10:04:35+00:00
request for payment 177422,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-11-19 10:51:00+00:00,2018-11-19 10:21:00+00:00
request for payment 177422,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-11-19 11:07:11+00:00,2018-11-19 10:21:11+00:00
request for payment 183792,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018-11-19 11:07:34+00:00,2018-11-19 10:22:34+00:00
request for payment 184376,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018-11-19 11:23:08+00:00,2018-11-19 10:23:08+00:00
request for payment 183598,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018-11-19 11:18:42+00:00,2018-11-19 10:24:42+00:00
request for payment 177427,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-11-19 11:17:49+00:00,2018-11-19 10:26:49+00:00
request for payment 177427,Request For Payment REJECTED by ADMINISTRATION,STAFF MEMBER,2018-11-19 11:27:41+00:00,2018-11-19 10:30:41+00:00
request for payment 175158,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-11-19 11:27:40+00:00,2018-11-19 10:46:40+00:00
request for payment 184095,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-11-19 11:46:26+00:00,2018-11-19 10:47:26+00:00
request for payment 184095,Request For Payment REJECTED by ADMINISTRATION,STAFF MEMBER,2018-11-19 11:42:31+00:00,2018-11-19 10:47:31+00:00
request for payment 173947,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-11-19 11:25:19+00:00,2018-11-19 10:52:19+00:00
request for payment 183961,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-11-19 11:30:49+00:00,2018-11-19 10:52:49+00:00
request for payment 183961,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-11-19 11:46:55+00:00,2018-11-19 10:52:55+00:00
request for payment 173942,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-11-19 11:28:32+00:00,2018-11-19 10:53:32+00:00
request for payment 184099,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-11-19 11:42:00+00:00,2018-11-19 10:57:00+00:00
request for payment 184099,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-11-19 11:49:08+00:00,2018-11-19 10:57:08+00:00
request for payment 182111,Request For Payment REJECTED by EMPLOYEE,STAFF MEMBER,2018-11-19 11:53:28+00:00,2018-11-19 10:58:28+00:00
request for payment 184394,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-11-19 11:48:26+00:00,2018-11-19 10:59:26+00:00
request for payment 184371,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-11-19 11:38:43+00:00,2018-11-19 11:00:43+00:00
request for payment 175459,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-11-19 12:00:37+00:00,2018-11-19 11:10:37+00:00
request for payment 182125,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-11-19 12:00:00+00:00,2018-11-19 11:13:00+00:00
request for payment 182125,Request For Payment REJECTED by ADMINISTRATION,STAFF MEMBER,2018-11-19 11:47:02+00:00,2018-11-19 11:15:02+00:00
request for payment 177407,Request Payment,SYSTEM,2018-11-19 12:14:38+00:00,2018-11-19 11:21:38+00:00
request for payment 175453,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-11-19 12:20:33+00:00,2018-11-19 11:23:33+00:00
request for payment 173751,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018-11-19 12:04:40+00:00,2018-11-19 11:24:40+00:00
request for payment 178239,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-11-19 12:45:47+00:00,2018-11-19 12:06:47+00:00
request for payment 178239,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-11-19 12:42:51+00:00,2018-11-19 12:06:51+00:00
request for payment 183374,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-11-19 12:47:13+00:00,2018-11-19 12:07:13+00:00
request for payment 178244,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-11-19 12:39:22+00:00,2018-11-19 12:07:22+00:00
request for payment 178249,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-11-19 12:44:36+00:00,2018-11-19 12:07:36+00:00
request for payment 177431,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-11-19 12:49:34+00:00,2018-11-19 12:10:34+00:00
request for payment 177431,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-11-19 13:09:40+00:00,2018-11-19 12:10:40+00:00
request for payment 178244,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-11-19 12:52:25+00:00,2018-11-19 12:13:25+00:00
request for payment 182129,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-11-19 13:07:45+00:00,2018-11-19 12:17:45+00:00
